,cl,map,pid,soA,soB,obs
860,-1.5,5,5f31ef83efc0c913389d6554,-1,1,1
861,-1.5,6,5f31ef83efc0c913389d6554,1,-1,-1
862,-0.5,2,5f31ef83efc0c913389d6554,-1,-1,1
863,1.5,1,5f31ef83efc0c913389d6554,-1,1,-1
864,0.5,2,5f31ef83efc0c913389d6554,1,1,-1
865,-1.5,6,5f31ef83efc0c913389d6554,1,1,-1
866,1.5,2,5f31ef83efc0c913389d6554,1,-1,-1
867,-2.5,4,5f31ef83efc0c913389d6554,1,1,1
868,0.5,1,5f31ef83efc0c913389d6554,1,-1,-1
869,-2.5,4,5f31ef83efc0c913389d6554,1,-1,-1
870,-1.5,6,5f31ef83efc0c913389d6554,1,-1,1
871,-1.5,4,5f31ef83efc0c913389d6554,1,-1,1
872,-1.5,5,5f31ef83efc0c913389d6554,1,1,1
873,-1.5,5,5f31ef83efc0c913389d6554,1,-1,-1
874,0.5,5,5f31ef83efc0c913389d6554,-1,-1,1
875,-1.5,6,5f31ef83efc0c913389d6554,1,1,-1
876,-2.5,3,5f31ef83efc0c913389d6554,1,-1,1
877,-1.5,6,5f31ef83efc0c913389d6554,1,1,1
878,-1.5,6,5f31ef83efc0c913389d6554,1,1,1
879,-1.5,6,5f31ef83efc0c913389d6554,1,-1,1
880,-2.5,5,616d3b8d8adb7053f509132a,1,1,1
881,2.5,5,616d3b8d8adb7053f509132a,-1,1,1
882,-2.5,5,616d3b8d8adb7053f509132a,1,-1,-1
883,-2.5,2,616d3b8d8adb7053f509132a,1,1,1
884,2.5,2,616d3b8d8adb7053f509132a,-1,1,-1
885,-2.5,1,616d3b8d8adb7053f509132a,-1,1,1
886,-2.5,1,616d3b8d8adb7053f509132a,-1,-1,1
887,-2.5,1,616d3b8d8adb7053f509132a,1,-1,1
888,2.5,1,616d3b8d8adb7053f509132a,1,1,-1
889,-2.5,6,616d3b8d8adb7053f509132a,1,-1,1
890,-2.5,3,616d3b8d8adb7053f509132a,1,1,1
891,-2.5,6,616d3b8d8adb7053f509132a,1,1,-1
892,-2.5,1,616d3b8d8adb7053f509132a,1,1,1
893,2.5,1,616d3b8d8adb7053f509132a,-1,1,-1
894,2.5,2,616d3b8d8adb7053f509132a,1,-1,-1
895,2.5,5,616d3b8d8adb7053f509132a,-1,1,-1
896,-2.5,3,616d3b8d8adb7053f509132a,1,-1,1
897,-1.5,6,616d3b8d8adb7053f509132a,1,1,1
898,0.5,6,616d3b8d8adb7053f509132a,1,-1,1
899,-1.5,6,616d3b8d8adb7053f509132a,1,1,1
900,-2.5,2,616d3b8d8adb7053f509132a,-1,-1,1
901,-2.5,3,616d3b8d8adb7053f509132a,1,-1,-1
902,0.5,6,616d3b8d8adb7053f509132a,1,-1,-1
903,-2.5,3,616d3b8d8adb7053f509132a,1,1,-1
904,2.5,1,616d3b8d8adb7053f509132a,-1,-1,-1
905,-1.5,5,616d3b8d8adb7053f509132a,1,-1,1
906,-1.5,5,616d3b8d8adb7053f509132a,-1,-1,-1
907,-1.5,5,616d3b8d8adb7053f509132a,1,1,-1
908,1.5,1,616d3b8d8adb7053f509132a,1,-1,-1
909,-2.5,4,616d3b8d8adb7053f509132a,1,-1,1
910,-1.5,6,616d3b8d8adb7053f509132a,1,-1,-1
911,0.5,5,616d3b8d8adb7053f509132a,-1,-1,1
912,-1.5,2,616d3b8d8adb7053f509132a,-1,1,1
913,-2.5,4,616d3b8d8adb7053f509132a,1,1,1
914,0.5,2,616d3b8d8adb7053f509132a,-1,-1,-1
915,-2.5,4,616d3b8d8adb7053f509132a,1,1,-1
916,-2.5,4,616d3b8d8adb7053f509132a,1,-1,-1
917,0.5,6,616d3b8d8adb7053f509132a,1,1,-1
918,-0.5,2,616d3b8d8adb7053f509132a,1,-1,1
919,1.5,2,616d3b8d8adb7053f509132a,1,1,-1
920,-2.5,1,5fbdc4f0784d3f225d8d96d1,-1,1,1
921,2.5,1,5fbdc4f0784d3f225d8d96d1,1,1,-1
922,-0.5,4,5fbdc4f0784d3f225d8d96d1,1,1,-1
923,-1.5,2,5fbdc4f0784d3f225d8d96d1,-1,-1,1
924,2.5,1,5fbdc4f0784d3f225d8d96d1,-1,-1,-1
925,1.5,2,5fbdc4f0784d3f225d8d96d1,-1,1,-1
926,-1.5,5,5fbdc4f0784d3f225d8d96d1,-1,1,1
927,0.5,6,5fbdc4f0784d3f225d8d96d1,1,1,1
928,-0.5,5,5fbdc4f0784d3f225d8d96d1,-1,-1,-1
929,-2.5,1,5fbdc4f0784d3f225d8d96d1,-1,-1,1
930,-2.5,4,5fbdc4f0784d3f225d8d96d1,1,-1,1
931,-1.5,1,5fbdc4f0784d3f225d8d96d1,1,-1,1
932,-0.5,5,5fbdc4f0784d3f225d8d96d1,1,1,1
933,-0.5,3,5fbdc4f0784d3f225d8d96d1,1,1,-1
934,1.5,6,5fbdc4f0784d3f225d8d96d1,1,-1,1
935,1.5,2,5fbdc4f0784d3f225d8d96d1,-1,-1,-1
936,-0.5,6,5fbdc4f0784d3f225d8d96d1,1,1,-1
937,2.5,1,5fbdc4f0784d3f225d8d96d1,1,-1,-1
938,-0.5,5,5fbdc4f0784d3f225d8d96d1,1,1,-1
939,0.5,6,5fbdc4f0784d3f225d8d96d1,1,1,1
940,-2.5,2,5fbdc4f0784d3f225d8d96d1,1,1,1
941,-1.5,6,5fbdc4f0784d3f225d8d96d1,1,-1,-1
942,-1.5,6,5fbdc4f0784d3f225d8d96d1,1,-1,-1
943,1.5,6,5fbdc4f0784d3f225d8d96d1,1,-1,1
944,1.5,5,5fbdc4f0784d3f225d8d96d1,1,-1,-1
945,-1.5,2,5fbdc4f0784d3f225d8d96d1,-1,1,1
946,-1.5,5,5fbdc4f0784d3f225d8d96d1,1,-1,1
947,-2.5,1,5fbdc4f0784d3f225d8d96d1,1,1,1
948,-2.5,2,5fbdc4f0784d3f225d8d96d1,1,-1,1
949,2.5,1,5fbdc4f0784d3f225d8d96d1,-1,1,-1
950,-1.5,3,5fbdc4f0784d3f225d8d96d1,1,-1,1
951,2.5,2,5fbdc4f0784d3f225d8d96d1,1,1,-1
952,1.5,4,5fbdc4f0784d3f225d8d96d1,1,-1,-1
953,0.5,3,5fbdc4f0784d3f225d8d96d1,1,-1,-1
954,-1.5,5,5fbdc4f0784d3f225d8d96d1,-1,1,-1
955,-2.5,3,5fbdc4f0784d3f225d8d96d1,1,1,1
956,-1.5,4,5fbdc4f0784d3f225d8d96d1,1,1,1
957,-0.5,2,5fbdc4f0784d3f225d8d96d1,1,-1,-1
958,-1.5,5,5fbdc4f0784d3f225d8d96d1,-1,-1,1
959,-0.5,6,5fbdc4f0784d3f225d8d96d1,1,1,-1
960,-1.5,3,610bc299e1e304d3445dc5bf,1,1,-1
961,-0.5,6,610bc299e1e304d3445dc5bf,1,-1,-1
962,-1.5,2,610bc299e1e304d3445dc5bf,1,1,1
963,-0.5,1,610bc299e1e304d3445dc5bf,1,1,1
964,0.5,1,610bc299e1e304d3445dc5bf,1,-1,-1
965,-1.5,2,610bc299e1e304d3445dc5bf,1,-1,1
966,-0.5,1,610bc299e1e304d3445dc5bf,1,-1,1
967,-1.5,5,610bc299e1e304d3445dc5bf,1,1,-1
968,2.5,5,610bc299e1e304d3445dc5bf,1,1,1
969,0.5,2,610bc299e1e304d3445dc5bf,1,1,-1
970,0.5,5,610bc299e1e304d3445dc5bf,1,-1,1
971,-2.5,4,610bc299e1e304d3445dc5bf,1,1,-1
972,-0.5,4,610bc299e1e304d3445dc5bf,1,-1,-1
973,-0.5,6,610bc299e1e304d3445dc5bf,1,-1,-1
974,0.5,2,610bc299e1e304d3445dc5bf,1,-1,-1
975,-0.5,1,610bc299e1e304d3445dc5bf,-1,-1,1
976,-0.5,5,610bc299e1e304d3445dc5bf,1,-1,-1
977,-1.5,4,610bc299e1e304d3445dc5bf,1,-1,1
978,-0.5,2,610bc299e1e304d3445dc5bf,-1,1,1
979,0.5,6,610bc299e1e304d3445dc5bf,1,1,-1
980,-0.5,6,610bc299e1e304d3445dc5bf,1,1,1
981,-1.5,3,610bc299e1e304d3445dc5bf,1,1,1
982,-0.5,1,610bc299e1e304d3445dc5bf,-1,1,1
983,0.5,2,610bc299e1e304d3445dc5bf,-1,1,-1
984,0.5,6,610bc299e1e304d3445dc5bf,1,1,-1
985,0.5,6,610bc299e1e304d3445dc5bf,1,-1,1
986,1.5,1,610bc299e1e304d3445dc5bf,-1,1,-1
987,1.5,2,610bc299e1e304d3445dc5bf,-1,-1,-1
988,-2.5,4,610bc299e1e304d3445dc5bf,1,1,1
989,-0.5,5,610bc299e1e304d3445dc5bf,-1,-1,-1
990,-0.5,5,610bc299e1e304d3445dc5bf,-1,1,1
991,-0.5,5,610bc299e1e304d3445dc5bf,-1,-1,1
992,-0.5,5,610bc299e1e304d3445dc5bf,-1,1,-1
993,-2.5,3,610bc299e1e304d3445dc5bf,1,-1,1
994,-0.5,2,610bc299e1e304d3445dc5bf,-1,-1,1
995,-1.5,6,610bc299e1e304d3445dc5bf,1,1,1
996,0.5,1,610bc299e1e304d3445dc5bf,1,1,-1
997,-0.5,6,610bc299e1e304d3445dc5bf,1,-1,1
998,0.5,1,610bc299e1e304d3445dc5bf,-1,-1,-1
999,1.5,3,610bc299e1e304d3445dc5bf,1,-1,-1
1000,2.5,5,611964427f21760c075b61c2,1,1,-1
1001,2.5,2,611964427f21760c075b61c2,-1,-1,-1
1002,-2.5,3,611964427f21760c075b61c2,1,-1,-1
1003,-0.5,6,611964427f21760c075b61c2,1,1,1
1004,2.5,6,611964427f21760c075b61c2,1,-1,-1
1005,-2.5,4,611964427f21760c075b61c2,1,1,1
1006,-2.5,6,611964427f21760c075b61c2,1,-1,1
1007,2.5,2,611964427f21760c075b61c2,1,1,-1
1008,-2.5,3,611964427f21760c075b61c2,1,1,-1
1009,-2.5,1,611964427f21760c075b61c2,-1,1,1
1010,2.5,1,611964427f21760c075b61c2,-1,-1,-1
1011,-2.5,5,611964427f21760c075b61c2,-1,1,1
1012,-2.5,2,611964427f21760c075b61c2,1,-1,1
1013,-2.5,4,611964427f21760c075b61c2,1,-1,1
1014,-2.5,5,611964427f21760c075b61c2,-1,-1,1
1015,-2.5,5,611964427f21760c075b61c2,-1,-1,-1
1016,-2.5,1,611964427f21760c075b61c2,1,1,1
1017,-2.5,2,611964427f21760c075b61c2,-1,1,1
1018,2.5,2,611964427f21760c075b61c2,1,-1,-1
1019,-2.5,4,611964427f21760c075b61c2,1,-1,-1
1020,-2.5,5,611964427f21760c075b61c2,1,-1,-1
1021,-2.5,4,611964427f21760c075b61c2,1,1,-1
1022,2.5,6,611964427f21760c075b61c2,1,1,-1
1023,-2.5,1,611964427f21760c075b61c2,-1,-1,1
1024,1.5,6,611964427f21760c075b61c2,1,1,1
1025,-2.5,5,611964427f21760c075b61c2,1,1,1
1026,2.5,1,611964427f21760c075b61c2,1,-1,-1
1027,2.5,1,611964427f21760c075b61c2,1,1,-1
1028,-1.5,6,611964427f21760c075b61c2,1,-1,1
1029,2.5,6,611964427f21760c075b61c2,1,-1,-1
1030,-2.5,5,611964427f21760c075b61c2,-1,1,-1
1031,2.5,6,611964427f21760c075b61c2,1,1,-1
1032,-2.5,2,611964427f21760c075b61c2,1,1,1
1033,2.5,1,611964427f21760c075b61c2,-1,1,-1
1034,-2.5,5,611964427f21760c075b61c2,1,-1,1
1035,-2.5,2,611964427f21760c075b61c2,-1,-1,1
1036,-2.5,3,611964427f21760c075b61c2,1,1,1
1037,-2.5,3,611964427f21760c075b61c2,1,-1,1
1038,-2.5,1,611964427f21760c075b61c2,1,-1,1
1039,2.5,2,611964427f21760c075b61c2,-1,1,-1
1040,-0.5,3,5f245764a137ac00089e6c7d,1,-1,1
1041,0.5,6,5f245764a137ac00089e6c7d,1,1,-1
1042,-2.5,2,5f245764a137ac00089e6c7d,1,-1,1
1043,-2.5,1,5f245764a137ac00089e6c7d,1,-1,1
1044,1.5,1,5f245764a137ac00089e6c7d,-1,-1,-1
1045,0.5,5,5f245764a137ac00089e6c7d,-1,1,-1
1046,-2.5,2,5f245764a137ac00089e6c7d,-1,1,1
1047,2.5,1,5f245764a137ac00089e6c7d,1,1,-1
1048,-1.5,5,5f245764a137ac00089e6c7d,1,-1,-1
1049,-2.5,3,5f245764a137ac00089e6c7d,1,1,1
1050,-2.5,2,5f245764a137ac00089e6c7d,-1,-1,1
1051,0.5,3,5f245764a137ac00089e6c7d,1,-1,-1
1052,-2.5,1,5f245764a137ac00089e6c7d,-1,-1,1
1053,-0.5,4,5f245764a137ac00089e6c7d,1,-1,-1
1054,0.5,4,5f245764a137ac00089e6c7d,1,1,-1
1055,2.5,2,5f245764a137ac00089e6c7d,1,-1,-1
1056,0.5,6,5f245764a137ac00089e6c7d,1,1,-1
1057,-1.5,5,5f245764a137ac00089e6c7d,-1,1,1
1058,2.5,1,5f245764a137ac00089e6c7d,1,-1,-1
1059,0.5,2,5f245764a137ac00089e6c7d,-1,1,-1
1060,0.5,6,5f245764a137ac00089e6c7d,1,-1,-1
1061,-0.5,4,5f245764a137ac00089e6c7d,1,-1,1
1062,-0.5,5,5f245764a137ac00089e6c7d,1,-1,1
1063,-1.5,1,5f245764a137ac00089e6c7d,-1,1,1
1064,-0.5,5,5f245764a137ac00089e6c7d,-1,-1,-1
1065,-0.5,5,5f245764a137ac00089e6c7d,1,1,1
1066,0.5,6,5f245764a137ac00089e6c7d,1,-1,-1
1067,-0.5,6,5f245764a137ac00089e6c7d,1,-1,1
1068,-0.5,6,5f245764a137ac00089e6c7d,1,1,1
1069,2.5,2,5f245764a137ac00089e6c7d,-1,-1,-1
1070,0.5,6,5f245764a137ac00089e6c7d,1,-1,1
1071,2.5,2,5f245764a137ac00089e6c7d,1,1,-1
1072,0.5,3,5f245764a137ac00089e6c7d,1,1,-1
1073,2.5,1,5f245764a137ac00089e6c7d,-1,1,-1
1074,-2.5,2,5f245764a137ac00089e6c7d,1,1,1
1075,0.5,6,5f245764a137ac00089e6c7d,1,1,1
1076,-2.5,1,5f245764a137ac00089e6c7d,1,1,1
1077,-0.5,4,5f245764a137ac00089e6c7d,1,1,1
1078,-1.5,5,5f245764a137ac00089e6c7d,-1,-1,1
1079,-0.5,5,5f245764a137ac00089e6c7d,1,1,-1
1080,-2.5,3,61764d66dde556a8e0d03c14,1,-1,-1
1081,-1.5,2,61764d66dde556a8e0d03c14,1,-1,1
1082,1.5,1,61764d66dde556a8e0d03c14,1,-1,-1
1083,0.5,6,61764d66dde556a8e0d03c14,1,1,-1
1084,-1.5,6,61764d66dde556a8e0d03c14,1,-1,1
1085,-2.5,5,61764d66dde556a8e0d03c14,-1,1,1
1086,-2.5,4,61764d66dde556a8e0d03c14,1,-1,1
1087,1.5,5,61764d66dde556a8e0d03c14,-1,-1,1
1088,-1.5,6,61764d66dde556a8e0d03c14,1,1,1
1089,1.5,5,61764d66dde556a8e0d03c14,-1,1,-1
1090,-2.5,3,61764d66dde556a8e0d03c14,1,1,-1
1091,-2.5,6,61764d66dde556a8e0d03c14,1,1,-1
1092,2.5,1,61764d66dde556a8e0d03c14,-1,-1,-1
1093,-2.5,6,61764d66dde556a8e0d03c14,1,-1,1
1094,-2.5,6,61764d66dde556a8e0d03c14,1,1,1
1095,2.5,2,61764d66dde556a8e0d03c14,1,1,-1
1096,2.5,2,61764d66dde556a8e0d03c14,-1,1,-1
1097,2.5,1,61764d66dde556a8e0d03c14,-1,1,-1
1098,-2.5,2,61764d66dde556a8e0d03c14,-1,1,1
1099,2.5,5,61764d66dde556a8e0d03c14,1,1,-1
1100,1.5,2,61764d66dde556a8e0d03c14,-1,-1,-1
1101,-2.5,3,61764d66dde556a8e0d03c14,1,-1,1
1102,1.5,5,61764d66dde556a8e0d03c14,-1,-1,-1
1103,1.5,1,61764d66dde556a8e0d03c14,1,1,-1
1104,-2.5,5,61764d66dde556a8e0d03c14,1,-1,1
1105,-1.5,6,61764d66dde556a8e0d03c14,1,-1,-1
1106,-1.5,5,61764d66dde556a8e0d03c14,1,-1,-1
1107,-2.5,4,61764d66dde556a8e0d03c14,1,-1,-1
1108,-0.5,2,61764d66dde556a8e0d03c14,1,-1,-1
1109,-2.5,3,61764d66dde556a8e0d03c14,1,1,1
1110,-2.5,2,61764d66dde556a8e0d03c14,-1,-1,1
1111,-1.5,1,61764d66dde556a8e0d03c14,1,1,1
1112,-1.5,1,61764d66dde556a8e0d03c14,1,-1,1
1113,-2.5,4,61764d66dde556a8e0d03c14,1,1,-1
1114,-1.5,6,61764d66dde556a8e0d03c14,1,-1,-1
1115,-1.5,1,61764d66dde556a8e0d03c14,-1,-1,1
1116,-2.5,2,61764d66dde556a8e0d03c14,1,1,1
1117,-2.5,4,61764d66dde556a8e0d03c14,1,1,1
1118,1.5,5,61764d66dde556a8e0d03c14,1,1,1
1119,-2.5,1,61764d66dde556a8e0d03c14,-1,1,1
1120,1.5,6,612f100e6abefeac4f3d4cd0,1,1,-1
1121,-1.5,5,612f100e6abefeac4f3d4cd0,-1,-1,1
1122,2.5,6,612f100e6abefeac4f3d4cd0,1,-1,-1
1123,-1.5,1,612f100e6abefeac4f3d4cd0,1,1,-1
1124,1.5,1,612f100e6abefeac4f3d4cd0,-1,-1,-1
1125,-0.5,5,612f100e6abefeac4f3d4cd0,-1,-1,-1
1126,1.5,1,612f100e6abefeac4f3d4cd0,1,-1,1
1127,-2.5,4,612f100e6abefeac4f3d4cd0,1,-1,1
1128,-2.5,3,612f100e6abefeac4f3d4cd0,1,-1,1
1129,1.5,6,612f100e6abefeac4f3d4cd0,1,-1,1
1130,1.5,6,612f100e6abefeac4f3d4cd0,1,-1,-1
1131,-0.5,1,612f100e6abefeac4f3d4cd0,-1,-1,1
1132,-0.5,1,612f100e6abefeac4f3d4cd0,1,1,1
1133,0.5,5,612f100e6abefeac4f3d4cd0,1,-1,1
1134,-2.5,4,612f100e6abefeac4f3d4cd0,1,1,-1
1135,-2.5,1,612f100e6abefeac4f3d4cd0,-1,1,1
1136,0.5,6,612f100e6abefeac4f3d4cd0,1,1,1
1137,2.5,1,612f100e6abefeac4f3d4cd0,-1,1,-1
1138,2.5,6,612f100e6abefeac4f3d4cd0,1,1,1
1139,-0.5,6,612f100e6abefeac4f3d4cd0,1,1,-1
1140,1.5,6,612f100e6abefeac4f3d4cd0,1,-1,1
1141,2.5,2,612f100e6abefeac4f3d4cd0,-1,-1,1
1142,-0.5,2,612f100e6abefeac4f3d4cd0,1,1,1
1143,-1.5,5,612f100e6abefeac4f3d4cd0,1,1,1
1144,-1.5,5,612f100e6abefeac4f3d4cd0,1,-1,-1
1145,-0.5,2,612f100e6abefeac4f3d4cd0,-1,1,1
1146,1.5,2,612f100e6abefeac4f3d4cd0,1,-1,1
1147,-2.5,3,612f100e6abefeac4f3d4cd0,1,1,1
1148,1.5,5,612f100e6abefeac4f3d4cd0,-1,1,1
1149,1.5,1,612f100e6abefeac4f3d4cd0,1,-1,-1
1150,2.5,2,612f100e6abefeac4f3d4cd0,1,-1,-1
1151,-0.5,5,612f100e6abefeac4f3d4cd0,-1,1,-1
1152,1.5,3,612f100e6abefeac4f3d4cd0,1,-1,-1
1153,1.5,3,612f100e6abefeac4f3d4cd0,1,1,-1
1154,-0.5,2,612f100e6abefeac4f3d4cd0,-1,-1,-1
1155,0.5,2,612f100e6abefeac4f3d4cd0,-1,1,-1
1156,0.5,2,612f100e6abefeac4f3d4cd0,1,1,-1
1157,-1.5,5,612f100e6abefeac4f3d4cd0,1,1,-1
1158,-1.5,4,612f100e6abefeac4f3d4cd0,1,1,1
1159,-1.5,4,612f100e6abefeac4f3d4cd0,1,-1,-1
1160,-0.5,5,615f303d42ae872aad5de8e6,-1,1,-1
1161,0.5,1,615f303d42ae872aad5de8e6,-1,-1,-1
1162,-1.5,3,615f303d42ae872aad5de8e6,1,1,-1
1163,-0.5,1,615f303d42ae872aad5de8e6,1,-1,1
1164,0.5,1,615f303d42ae872aad5de8e6,1,1,-1
1165,-0.5,1,615f303d42ae872aad5de8e6,-1,-1,1
1166,-0.5,6,615f303d42ae872aad5de8e6,1,-1,-1
1167,0.5,6,615f303d42ae872aad5de8e6,1,1,-1
1168,-0.5,5,615f303d42ae872aad5de8e6,1,1,1
1169,-0.5,2,615f303d42ae872aad5de8e6,-1,1,1
1170,0.5,2,615f303d42ae872aad5de8e6,1,-1,-1
1171,-1.5,3,615f303d42ae872aad5de8e6,1,-1,1
1172,-1.5,3,615f303d42ae872aad5de8e6,1,-1,-1
1173,-1.5,5,615f303d42ae872aad5de8e6,-1,-1,1
1174,-2.5,4,615f303d42ae872aad5de8e6,1,1,1
1175,-1.5,4,615f303d42ae872aad5de8e6,1,-1,-1
1176,0.5,6,615f303d42ae872aad5de8e6,1,-1,1
1177,-0.5,2,615f303d42ae872aad5de8e6,-1,-1,1
1178,0.5,6,615f303d42ae872aad5de8e6,1,1,-1
1179,1.5,5,615f303d42ae872aad5de8e6,1,1,-1
1180,-0.5,5,615f303d42ae872aad5de8e6,1,-1,1
1181,0.5,5,615f303d42ae872aad5de8e6,-1,-1,-1
1182,-0.5,2,615f303d42ae872aad5de8e6,1,-1,1
1183,1.5,1,615f303d42ae872aad5de8e6,-1,1,-1
1184,-1.5,4,615f303d42ae872aad5de8e6,1,1,-1
1185,-2.5,4,615f303d42ae872aad5de8e6,1,-1,1
1186,1.5,2,615f303d42ae872aad5de8e6,-1,-1,-1
1187,-1.5,2,615f303d42ae872aad5de8e6,1,1,1
1188,-2.5,3,615f303d42ae872aad5de8e6,1,1,1
1189,1.5,2,615f303d42ae872aad5de8e6,1,1,-1
1190,-1.5,6,615f303d42ae872aad5de8e6,1,1,1
1191,-0.5,6,615f303d42ae872aad5de8e6,1,-1,1
1192,0.5,6,615f303d42ae872aad5de8e6,1,-1,-1
1193,0.5,2,615f303d42ae872aad5de8e6,-1,1,-1
1194,0.5,6,615f303d42ae872aad5de8e6,1,1,1
1195,-0.5,1,615f303d42ae872aad5de8e6,-1,1,1
1196,-0.5,5,615f303d42ae872aad5de8e6,-1,1,1
1197,-0.5,1,615f303d42ae872aad5de8e6,1,1,1
1198,0.5,1,615f303d42ae872aad5de8e6,1,-1,-1
1199,-1.5,5,615f303d42ae872aad5de8e6,1,-1,-1
1200,-0.5,5,615efc771b4fdee33a42f5d6,1,-1,1
1201,0.5,2,615efc771b4fdee33a42f5d6,1,-1,-1
1202,-0.5,5,615efc771b4fdee33a42f5d6,-1,-1,-1
1203,-0.5,1,615efc771b4fdee33a42f5d6,1,1,1
1204,1.5,1,615efc771b4fdee33a42f5d6,-1,1,-1
1205,-2.5,3,615efc771b4fdee33a42f5d6,1,-1,-1
1206,-0.5,2,615efc771b4fdee33a42f5d6,-1,1,-1
1207,0.5,6,615efc771b4fdee33a42f5d6,1,-1,-1
1208,-0.5,5,615efc771b4fdee33a42f5d6,-1,1,-1
1209,-0.5,2,615efc771b4fdee33a42f5d6,-1,-1,1
1210,-1.5,1,615efc771b4fdee33a42f5d6,1,-1,1
1211,-0.5,6,615efc771b4fdee33a42f5d6,1,1,-1
1212,0.5,6,615efc771b4fdee33a42f5d6,1,-1,1
1213,-0.5,1,615efc771b4fdee33a42f5d6,-1,-1,1
1214,0.5,5,615efc771b4fdee33a42f5d6,1,1,1
1215,0.5,5,615efc771b4fdee33a42f5d6,1,-1,-1
1216,0.5,2,615efc771b4fdee33a42f5d6,1,1,1
1217,1.5,1,615efc771b4fdee33a42f5d6,-1,1,1
1218,-0.5,3,615efc771b4fdee33a42f5d6,1,-1,1
1219,0.5,1,615efc771b4fdee33a42f5d6,1,1,-1
1220,-0.5,2,615efc771b4fdee33a42f5d6,-1,1,1
1221,-0.5,3,615efc771b4fdee33a42f5d6,1,1,1
1222,-0.5,2,615efc771b4fdee33a42f5d6,-1,-1,-1
1223,-2.5,4,615efc771b4fdee33a42f5d6,1,1,-1
1224,0.5,6,615efc771b4fdee33a42f5d6,1,-1,-1
1225,1.5,2,615efc771b4fdee33a42f5d6,1,1,-1
1226,-1.5,6,615efc771b4fdee33a42f5d6,1,1,1
1227,-0.5,6,615efc771b4fdee33a42f5d6,1,1,-1
1228,-2.5,2,615efc771b4fdee33a42f5d6,1,-1,1
1229,-2.5,3,615efc771b4fdee33a42f5d6,1,1,-1
1230,-0.5,5,615efc771b4fdee33a42f5d6,1,1,-1
1231,-2.5,6,615efc771b4fdee33a42f5d6,1,-1,1
1232,0.5,1,615efc771b4fdee33a42f5d6,-1,-1,-1
1233,-0.5,6,615efc771b4fdee33a42f5d6,1,1,1
1234,1.5,5,615efc771b4fdee33a42f5d6,-1,1,1
1235,-2.5,4,615efc771b4fdee33a42f5d6,1,-1,1
1236,-2.5,4,615efc771b4fdee33a42f5d6,1,1,1
1237,0.5,1,615efc771b4fdee33a42f5d6,1,-1,-1
1238,-0.5,5,615efc771b4fdee33a42f5d6,-1,-1,1
1239,-2.5,4,615efc771b4fdee33a42f5d6,1,-1,-1
1240,-0.5,2,5c46e8de59a3a60001a265e8,1,1,1
1241,-1.5,5,5c46e8de59a3a60001a265e8,-1,1,1
1242,0.5,5,5c46e8de59a3a60001a265e8,1,-1,-1
1243,0.5,6,5c46e8de59a3a60001a265e8,1,1,-1
1244,-1.5,5,5c46e8de59a3a60001a265e8,-1,-1,1
1245,1.5,1,5c46e8de59a3a60001a265e8,1,1,-1
1246,0.5,6,5c46e8de59a3a60001a265e8,1,1,1
1247,-0.5,2,5c46e8de59a3a60001a265e8,-1,1,1
1248,2.5,2,5c46e8de59a3a60001a265e8,1,-1,-1
1249,0.5,6,5c46e8de59a3a60001a265e8,1,-1,-1
1250,-1.5,2,5c46e8de59a3a60001a265e8,1,-1,1
1251,-0.5,1,5c46e8de59a3a60001a265e8,-1,1,1
1252,-0.5,5,5c46e8de59a3a60001a265e8,1,-1,1
1253,1.5,6,5c46e8de59a3a60001a265e8,1,-1,1
1254,0.5,3,5c46e8de59a3a60001a265e8,1,-1,1
1255,0.5,1,5c46e8de59a3a60001a265e8,-1,-1,-1
1256,0.5,6,5c46e8de59a3a60001a265e8,1,1,1
1257,0.5,5,5c46e8de59a3a60001a265e8,1,1,-1
1258,1.5,2,5c46e8de59a3a60001a265e8,1,1,-1
1259,1.5,2,5c46e8de59a3a60001a265e8,-1,1,-1
1260,-0.5,6,5c46e8de59a3a60001a265e8,1,1,-1
1261,-1.5,1,5c46e8de59a3a60001a265e8,1,1,1
1262,-0.5,4,5c46e8de59a3a60001a265e8,1,-1,1
1263,-1.5,1,5c46e8de59a3a60001a265e8,-1,-1,1
1264,0.5,6,5c46e8de59a3a60001a265e8,1,-1,-1
1265,0.5,4,5c46e8de59a3a60001a265e8,1,1,-1
1266,1.5,2,5c46e8de59a3a60001a265e8,-1,-1,-1
1267,-0.5,1,5c46e8de59a3a60001a265e8,1,-1,1
1268,-0.5,4,5c46e8de59a3a60001a265e8,1,1,1
1269,1.5,1,5c46e8de59a3a60001a265e8,-1,1,-1
1270,0.5,6,5c46e8de59a3a60001a265e8,1,-1,1
1271,-0.5,5,5c46e8de59a3a60001a265e8,-1,-1,-1
1272,-1.5,5,5c46e8de59a3a60001a265e8,1,1,1
1273,1.5,3,5c46e8de59a3a60001a265e8,1,-1,-1
1274,0.5,3,5c46e8de59a3a60001a265e8,1,1,1
1275,1.5,4,5c46e8de59a3a60001a265e8,1,-1,-1
1276,2.5,3,5c46e8de59a3a60001a265e8,1,1,-1
1277,-1.5,2,5c46e8de59a3a60001a265e8,-1,-1,1
1278,1.5,1,5c46e8de59a3a60001a265e8,1,-1,-1
1279,-0.5,5,5c46e8de59a3a60001a265e8,-1,1,-1
1280,-2.5,1,6102a714924dfb65fe21175b,1,1,1
1281,1.5,1,6102a714924dfb65fe21175b,1,1,-1
